,authors,countries,date,rating,reviews,aircraft,traveller type,seat type,route,date flown,seat comfort,cabin staff service,food & beverages,inflight entertainment,ground service,wifi,value for money,recommended,verified,start airport,end airport,transfer airport
314,E Lanacu,Ghana,2023-02-14,1,"Flights scheduled are rampantly changed without caring about the effect they have on their customers. When the customers file for compensation, they deceive them that they have paid even though the money doesn't reflect in their accounts.  I was to travel on 21st August 2022 From Accra to London and they changed the date to 24th August. It was until the moment that we were to board the plane that we were told there was no plane to take us. We had to remain at the airport till about midnight when a few were taken to hotels while others had to return home.",,Solo Leisure,Economy Class,Accra to London via Amsterdam,August 2022,2.0,2.0,3.0,2.0,1.0,1.0,1,no,True,Accra,London,Amsterdam
315,Steven Smith,Canada,2023-02-10,9,"Due to an error on our part we missed the connecting flight from Amsterdam to Malaga. The staff (Suzanne) at The airport was excellent. She made sure we got to our destination, booked a hotel for us for the night, and made sure that our flights home were not affected. Thank you Suzanne for all you help. We have flown on KLM on a few occasions and the service has always been good. We would highly recommend this airline.",,Couple Leisure,Economy Class,Toronto to Malaga via Amsterdam,January 2023,5.0,4.0,3.0,4.0,5.0,5.0,5,yes,False,Toronto,Malaga,Amsterdam
316,Joe McKee,United Kingdom,2023-02-08,1,"We fly frequently on long haul flights to Brazil and choosing KLM was the biggest regret. The seats are horrible, we paid for an upgrade which wasn’t worth it a single bit. The food on board is tasteless, a block of hard cheese on bread is one of the meals. We paid extra also for our baggage and when we have arrived into Dublin and our luggage is lost. Both of our cases are gone. My wife is pregnant and tried to use another toilet but the staff yelled at her to go to another toilet even thought the line was very long. I’ll never and I repeat never fly on this terrible airline ever again. ",,Family Leisure,Premium Economy,Rio de Janeiro to Dublin via Amsterdam,February 2023,1.0,3.0,1.0,,1.0,,1,no,True,Rio de Janeiro,Dublin,Amsterdam
317,Franz-Alexander Engedalen,Norway,2023-02-07,1,"Worst customer service ever. My luggage was not sent with me. when I arrive at the airport, I am promised that the luggage will be delivered the next day. The next day I get a message that it will be delayed. I call and call, talk to five different customer service people. are promised that they will send it the same day and that they will call back. No one calls me back, no further message or information. Will not travel with KLM again, or recommend KLM to anyone again.",,Solo Leisure,Economy Class,Amsterdam to Gardemoen,February 2023,2.0,4.0,3.0,,1.0,,3,no,False,Amsterdam,Gardemoen,
318,M Keane,United States,2023-02-05,1,"This is our first time flying KLM and to say that the customer service they provide is fair would be a compliment. KLM made no notification to our flight delay and possibly canceled flight because we are still waiting at the airport. There was no announcement, email, text etc. Technology is advanced enough where we all get notifications of delays on app or the minimum at airport. KLM didn’t deliver on either front. This is our first and last time flying this airline, there’s more reliable options out there .",,Couple Leisure,Economy Class,Amsterdam to Istanbul,February 2023,,,,,1.0,,1,no,True,Amsterdam,Istanbul,
319,Dineo Skosana,South Africa,2023-02-01,3,The food options finished before they could get to us. They had no options except vegetarian. My 19 month old had no options to choose from on the plane. They served ice cream for dinner for kids and pasta throughout. Pasta dishes and salads. Nothing else. The flight attendants had mixed messages about the use of bassinets. My bag arrived 3 days later. We had a terrible experience.,,Family Leisure,Economy Class,Johannesburg to Edinburgh via Amsterdam,January 2023,4.0,3.0,1.0,,3.0,,1,no,True,Johannesburg,Edinburgh,Amsterdam
320,D Nayee,United States,2023-01-31,3,"I flew KLM from Delhi to Amsterdam and have to say the experience was disappointing. I have no idea how it is rated a four star airline. We departed on time at 3am. The staff in India were not friendly. The seats are rather uncomfortable. My audio wasn’t working properly. No pillows are provided despite it being a 10 hour night flight. The service starts with only a hot pocket and drink. No alcohol on board the flight for economy class. The cups are extremely small as well. Portion isn’t good. About 2 hrs prior to landing, we got the breakfast meal. It consisted of a watery paneer with paratha. The yogurt tasted sour and they didn’t have proper chai. There is no Hindi speaker on board the flight either. Staff are okay but they really need to improve the quality and quantity of food on board for india. This was worst than flying United from Delhi to Newark.",Boeing 787,Solo Leisure,Economy Class,Delhi to Amsterdam,January 2023,2.0,3.0,1.0,2.0,3.0,1.0,2,no,True,Delhi,Amsterdam,
321,T Bayle,Canada,2023-01-27,4,"KLM used to be an excellent airline. Last September we flew Toulouse France to Vancouver with change of planes in Amsterdam. When checking in online, about 18 hours before flight time, I found that the first leg of the flight had been rescheduled to a later time so that we could not make the connection to Vancouver. KLM had never contacted me about this change. I phoned KLM and our Toulouse flight was changed to an early morning departure, so that we could make the connection. This necessitated leaving a family get together and extra charges for an airport hotel, and taxi. I claimed those expenses from KLM. After over three months, KLM replied, saying that as I had booked online on the KLM website, KLM had no obligation to notify me, but I had an obligation to keep checking for changes in the schedule. So it was my fault and I was entitled to no compensation. Every other airline I know, even low cost ones, never fails to email customers about schedule changes. So KLM had the gall to blame the victim, me, for their poor service. ",,Couple Leisure,Economy Class,Toulouse to Vancouver via Amsterdam,September 2022,3.0,4.0,3.0,4.0,3.0,3.0,3,no,True,Toulouse,Vancouver,Amsterdam
322,Thomas Lotze,Germany,2023-01-22,10,"My flight in November from SCL to AMS was one of my best flights. The plane was rather new and well maintained. But the best part of the flight was the crew. Polite but chatty and made everybody feel welcome on board. The service was impeccable and nothing was too much for them. Wines, Champagne and food were extraordinary. ",Boeing 787-9,Couple Leisure,Business Class,Santiago de Chile to Frankfurt via Amsterdam,November 2022,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,True,Santiago de Chile,Frankfurt,Amsterdam
323,Ray Hansen,Canada,2023-01-21,1,"After this latest experience I will be avoiding KLM. When I checked in online on September 10th for KL678 from Calgary to Amsterdam, I was offered and I accepted and paid for an upgrade from Comfort to Business Class, at a cost of $1134.28 Cdn. When I checked in at the KLM counter the next day I was told I was bumped from BC to accommodate a crew member who was returning  to Amsterdam. Even though I was civil and courteous I was moved to row 43, at the back of the airplane, because my Economy Comfort seat was not available. When I asked for a refund at the counter, the agent said I had to do that online and it would not be a problem. She wrote down the KLM refund website link. After I returned from my 3 week trip, I submitted to KLM the refund request. One month later I received a one sentence email declining my request, without reasons. I appealed the decision and no response from KLM 4 months later. I have since learned from various customer feedback sites that KLM has done this to 100's of passengers.",Boeing 787-9,Business,Business Class,Calgary to Amsterdam,September 2022,1.0,2.0,1.0,1.0,1.0,,1,no,True,Calgary,Amsterdam,
